Packet #,Timestamp,Source IP,Destination IP,Protocol,Length (B),Source Port,Destination Port,TCP Flags,DNS Query,DNS Query Type,DNS Response,ICMP Type,ICMP Code,HTTP Host,HTTP Method,HTTP URI,TLS Version,Info
1013,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1014,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1015,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1016,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1017,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1018,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1019,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1020,12:49:05.777,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1021,12:49:05.778,192.168.167.137,172.217.114.4,HTTPS/TLS,22646,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1022,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1023,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1024,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1025,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1026,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1027,12:49:05.786,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1028,12:49:05.786,192.168.167.137,172.217.114.4,HTTPS/TLS,16998,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1029,12:49:05.791,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1030,12:49:05.791,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1031,12:49:05.791,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1032,12:49:05.791,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1033,12:49:05.791,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1034,12:49:05.792,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1035,12:49:05.792,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1036,12:49:05.792,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1037,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1038,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1039,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1040,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1041,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1042,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1043,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1044,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1045,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1046,12:49:05.811,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1047,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1048,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1049,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1050,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1051,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1052,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1053,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1054,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1055,12:49:05.811,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1056,12:49:05.815,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1057,12:49:05.815,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1058,12:49:05.815,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1059,12:49:05.815,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1060,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1061,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1062,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1063,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1064,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1065,12:49:05.823,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1066,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1067,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1068,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1069,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1070,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1071,12:49:05.823,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1072,12:49:05.826,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1073,12:49:05.826,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1074,12:49:05.826,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1075,12:49:05.826,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1076,12:49:05.829,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1077,12:49:05.829,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1078,12:49:05.829,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1079,12:49:05.829,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1080,12:49:05.829,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1081,12:49:05.829,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1082,12:49:05.829,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1083,12:49:05.829,192.168.167.137,172.217.114.4,HTTPS/TLS,1466,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1084,12:49:05.829,192.168.167.137,172.217.114.4,HTTPS/TLS,19822,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1085,12:49:05.832,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1086,12:49:05.832,192.168.167.137,172.217.114.4,HTTPS/TLS,2878,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1087,12:49:05.835,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1088,12:49:05.835,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1089,12:49:05.835,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1090,12:49:05.835,192.168.167.137,172.217.114.4,HTTPS/TLS,7859,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1091,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1092,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1093,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1094,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1095,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1096,12:49:05.845,172.217.114.4,192.168.167.137,HTTPS/TLS,70,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1097,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1098,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1099,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1100,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1101,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1102,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1103,12:49:05.849,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1104,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1105,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1106,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1107,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1108,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1109,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1110,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1111,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1112,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1113,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1114,12:49:05.863,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1115,12:49:05.969,192.168.172.23,239.255.255.250,UDP,179,63412,1900,,,,,,,,,,,UDP 63412->1900 Len=179
1116,12:49:05.969,192.168.160.146,224.0.0.251,UDP,1394,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1394
1117,12:49:05.969,192.168.160.146,224.0.0.251,UDP,873,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=873
1118,12:49:05.969,192.168.162.70,224.0.0.251,UDP,172,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=172
1119,12:49:05.969,192.168.174.69,224.0.0.251,UDP,1133,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1133
1120,12:49:05.969,192.168.174.69,224.0.0.251,UDP,1069,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1069
1121,12:49:05.969,192.168.160.146,224.0.0.251,UDP,418,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=418
1122,12:49:05.979,192.168.191.70,239.255.255.250,UDP,167,56834,1900,,,,,,,,,,,UDP 56834->1900 Len=167
1123,12:49:05.979,192.168.165.120,224.0.0.251,UDP,159,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=159
1124,12:49:05.979,192.168.162.70,192.168.191.255,UDP,92,137,137,,,,,,,,,,,UDP 137->137 Len=92
1125,12:49:06.067,172.217.117.4,192.168.167.137,HTTPS/TLS,573,443,65348,PSH-ACK,,,,,,,,,,TLS  443->65348 [PSH-ACK]
1126,12:49:06.067,172.217.117.4,192.168.167.137,HTTPS/TLS,85,443,65348,PSH-ACK,,,,,,,,,,TLS  443->65348 [PSH-ACK]
1127,12:49:06.068,192.168.167.137,172.217.117.4,HTTPS/TLS,54,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1128,12:49:06.271,192.168.172.23,239.255.255.250,UDP,212,53628,1900,,,,,,,,,,,UDP 53628->1900 Len=212
1129,12:49:06.271,192.168.172.23,239.255.255.250,UDP,666,54888,3702,,,,,,,,,,,UDP 54888->3702 Len=666
1130,12:49:06.271,192.168.162.70,224.0.0.251,UDP,172,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=172
1131,12:49:06.271,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1132,12:49:06.271,192.168.172.157,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
1133,12:49:06.271,192.168.162.79,224.0.0.251,UDP,135,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=135
1134,12:49:06.271,192.168.174.39,224.0.0.251,UDP,77,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=77
1135,12:49:06.271,192.168.173.96,224.0.0.251,UDP,335,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=335
1136,12:49:06.271,192.168.174.134,224.0.0.251,UDP,391,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=391
1137,12:49:06.271,192.168.172.161,224.0.0.251,UDP,387,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=387
1138,12:49:06.271,192.168.162.70,224.0.0.251,UDP,151,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=151
1139,12:49:06.271,192.168.174.40,224.0.0.251,UDP,393,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=393
1140,12:49:06.276,192.168.172.239,224.0.0.251,UDP,299,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=299
1141,12:49:06.276,192.168.173.5,239.255.255.250,UDP,698,56527,3702,,,,,,,,,,,UDP 56527->3702 Len=698
1142,12:49:06.276,192.168.173.176,224.0.0.251,UDP,299,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=299
1143,12:49:06.276,192.168.173.175,224.0.0.251,UDP,429,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=429
1144,12:49:06.288,192.168.172.245,224.0.0.251,UDP,351,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=351
1145,12:49:06.288,192.168.161.137,239.255.255.250,UDP,175,57062,1900,,,,,,,,,,,UDP 57062->1900 Len=175
1146,12:49:06.288,192.168.172.228,224.0.0.251,UDP,255,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=255
1147,12:49:06.288,192.168.174.176,224.0.0.251,UDP,607,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=607
1148,12:49:06.288,192.168.188.210,239.255.255.250,UDP,215,42637,1900,,,,,,,,,,,UDP 42637->1900 Len=215
1149,12:49:06.288,192.168.173.62,224.0.0.251,UDP,359,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=359
1150,12:49:06.288,192.168.173.159,224.0.0.251,UDP,474,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=474
1151,12:49:06.288,192.168.181.37,224.0.0.251,UDP,299,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=299
1152,12:49:06.288,192.168.173.71,224.0.0.251,UDP,409,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=409
1153,12:49:06.288,192.168.173.65,224.0.0.251,UDP,283,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=283
1154,12:49:06.292,192.168.171.216,224.0.0.251,UDP,449,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=449
1155,12:49:06.292,192.168.174.174,224.0.0.251,UDP,431,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=431
1156,12:49:06.292,192.168.162.70,224.0.0.251,UDP,172,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=172
1157,12:49:06.590,192.168.179.15,224.0.0.251,IP,100,,,,,,,,,,,,,IP 192.168.179.15->224.0.0.251 Proto=17
1158,12:49:06.590,192.168.174.49,224.0.0.251,UDP,299,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=299
1159,12:49:06.590,192.168.173.122,224.0.0.251,UDP,275,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=275
1160,12:49:06.590,192.168.174.76,224.0.0.251,UDP,355,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=355
1161,12:49:06.590,192.168.162.107,224.0.0.251,UDP,613,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=613
1162,12:49:06.590,192.168.174.50,224.0.0.251,UDP,297,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=297
1163,12:49:06.590,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1164,12:49:06.590,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1165,12:49:06.590,192.168.162.70,224.0.0.251,UDP,1243,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1243
1166,12:49:06.590,192.168.174.75,224.0.0.251,UDP,299,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=299
1167,12:49:06.590,192.168.174.184,224.0.0.251,UDP,1199,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1199
1168,12:49:06.597,192.168.174.183,224.0.0.251,UDP,1223,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1223
1169,12:49:06.597,192.168.188.210,224.0.0.251,UDP,344,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=344
1170,12:49:06.597,192.168.188.210,239.255.255.250,UDP,215,42637,1900,,,,,,,,,,,UDP 42637->1900 Len=215
1171,12:49:06.597,192.168.188.210,224.0.0.251,UDP,219,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=219
1172,12:49:06.597,192.168.188.210,224.0.0.251,UDP,83,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=83
1173,12:49:06.597,192.168.188.210,239.255.255.250,UDP,215,42637,1900,,,,,,,,,,,UDP 42637->1900 Len=215
1174,12:49:06.597,192.168.160.146,224.0.0.251,UDP,1132,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1132
1175,12:49:06.608,192.168.163.67,224.0.0.251,UDP,437,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=437
1176,12:49:06.608,192.168.162.70,224.0.0.251,UDP,351,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=351
1177,12:49:06.608,192.168.167.85,224.0.0.251,UDP,429,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=429
1178,12:49:06.608,192.168.165.120,224.0.0.251,UDP,309,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=309
1179,12:49:06.608,192.168.188.96,224.0.0.251,UDP,466,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=466
1180,12:49:06.887,192.168.162.70,224.0.0.251,UDP,385,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=385
1181,12:49:06.887,192.168.179.26,224.0.0.251,UDP,96,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=96
1182,12:49:06.887,192.168.184.228,224.0.0.251,UDP,495,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=495
1183,12:49:06.887,192.168.173.102,224.0.0.251,UDP,436,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=436
1184,12:49:06.887,0.0.0.0,255.255.255.255,UDP,359,68,67,,,,,,,,,,,UDP 68->67 Len=359
1185,12:49:06.887,192.168.171.31,224.0.0.252,UDP,72,61462,5355,,,,,,,,,,,UDP 61462->5355 Len=72
1186,12:49:06.887,192.168.182.221,224.0.0.251,UDP,330,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=330
1187,12:49:06.887,192.168.168.60,224.0.0.251,UDP,240,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=240
1188,12:49:06.887,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1189,12:49:06.887,192.168.163.27,224.0.0.251,UDP,464,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=464
1190,12:49:06.887,192.168.172.23,239.255.255.250,UDP,143,63412,1900,,,,,,,,,,,UDP 63412->1900 Len=143
1191,12:49:06.887,192.168.172.23,255.255.255.255,UDP,70,54890,22222,,,,,,,,,,,UDP 54890->22222 Len=70
1192,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54891,22222,,,,,,,,,,,UDP 54891->22222 Len=70
1193,12:49:06.892,192.168.172.23,192.168.191.255,UDP,70,54892,22222,,,,,,,,,,,UDP 54892->22222 Len=70
1194,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54893,22222,,,,,,,,,,,UDP 54893->22222 Len=70
1195,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54894,22222,,,,,,,,,,,UDP 54894->22222 Len=70
1196,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54895,22222,,,,,,,,,,,UDP 54895->22222 Len=70
1197,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54896,22222,,,,,,,,,,,UDP 54896->22222 Len=70
1198,12:49:06.892,192.168.172.23,192.168.191.255,UDP,70,54897,22222,,,,,,,,,,,UDP 54897->22222 Len=70
1199,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54898,22222,,,,,,,,,,,UDP 54898->22222 Len=70
1200,12:49:06.892,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1201,12:49:06.892,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1202,12:49:06.892,192.168.172.23,255.255.255.255,UDP,70,54899,22222,,,,,,,,,,,UDP 54899->22222 Len=70
1203,12:49:06.892,192.168.172.23,255.255.255.255,UDP,56,54900,3289,,,,,,,,,,,UDP 54900->3289 Len=56
1204,12:49:06.892,192.168.172.23,255.255.255.255,UDP,56,54901,3289,,,,,,,,,,,UDP 54901->3289 Len=56
1205,12:49:06.892,192.168.172.23,192.168.191.255,UDP,56,54902,3289,,,,,,,,,,,UDP 54902->3289 Len=56
1206,12:49:06.892,192.168.172.23,255.255.255.255,UDP,56,54903,3289,,,,,,,,,,,UDP 54903->3289 Len=56
1207,12:49:06.892,192.168.172.23,255.255.255.255,UDP,56,54904,3289,,,,,,,,,,,UDP 54904->3289 Len=56
1208,12:49:06.892,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1209,12:49:06.892,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1210,12:49:06.892,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1211,12:49:07.188,192.168.172.23,239.255.255.250,UDP,212,53628,1900,,,,,,,,,,,UDP 53628->1900 Len=212
1212,12:49:07.188,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1213,12:49:07.188,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1214,12:49:07.188,192.168.188.210,239.255.255.250,UDP,215,42637,1900,,,,,,,,,,,UDP 42637->1900 Len=215
